pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_M_PHASE	0.973026973026973	1	0.00759591053352814	0.345108762875482	0.860868407813714	295	Tubb2b Chmp4c Dync1i1 H3c8 Spc24 Prkca Ppp1cc Tubb4b Tuba1c Tubb2a Nup210 Ppp2r5b Smc2 Chmp6 Tuba1a Nek2 Zwint Haus6 Kmt5a Haus5 H2bc6 H4c18 Cenps H2bc3 Rangap1 Tuba1b Cep290 Tubb6 Psmc2 Mad1l1 Cenpi Haus3 H3c11 Cdca8 Cdca5 Sgo2a Ndc1 Cdk1 Cep76 Ube2c Ccnb2 Cenpu Csnk2a2 Psmb3 H4c12 Psmd3 Psmd14 H3c4 Cenpj Tubg1 Psmd12 Csnk1e Ywhag Nup35 Ncapg2 Ccnb1 Cep135 Psmd1 Clasp2 Nup155 H2bc21 Psmc1 Nsl1 Psmd11 Cdc27 Nup93 Psmb7 Zwilch Kif2c Dctn3 Ppp2r2a Nedd1 Nuf2 Mastl Psmd5 Ran Mad2l1 Psmd10 Ncapd3 Psmd9 Birc5 Psmd13 Ercc6l Rab2a Nup50 Rcc1 Psmc5 Psmc4 Ncaph Psma1 Plk1 Psme2 Xpo1 Lmna Cep152 Kif20a Psma4 Actr1a Tubgcp6 Cdc20 Mapre1 Dynll1 Cenpt H4c11 Psmb10 Psmc3 Rad21 Psmd7 Lemd2 Psmd2 Psma7 Kpnb1 Cenpm Lbr Cenpa H2ac4 Ncaph2 Cenpn Chmp3 Tnpo1 Bub1 Nup107 Lmnb1 Stag1 Cenpf Ska1 Vrk2 Psmd4 Pom121 Kntc1 Rab1b Anapc15 Vrk1 Lemd3 Pcnt Cenpk Spdl1 Psma2 Haus7 Nup43 Zw10 H2ax Psmb6 Aurkb Fbxo5 Cenpc1 Lpin1 Cetn2 Psmd6 Ssna1 Tubb5 Nup88 Sgo1 Knl1 H3f3b Nup160 Psme1 Nup54 Ndc80 Tuba4a Psmc6 Psma3 Clip1 Pafah1b1 Espl1 Ppp2cb
REACTOME_NADE_MODULATES_DEATH_SIGNALLING	0.968838526912181	1	0.0633597010643758	-0.39617675578335	-0.654469475492175	2	Ywhae Casp3
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.774566473988439	1	0.0557104226766671	-0.61218836565097	-0.819492933468008	1	Slc6a6
REACTOME_NCAM1_INTERACTIONS	0.40531561461794	1	0.0601186142531851	0.567404198338021	1.07329735808852	7	Artn Col9a3 Gdnf Agrn
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.355	0.99063752276867	0.0615706755421678	0.498056247045694	1.08687170839222	21	Sptb Artn Kras Col9a3 Ptk2 Src Sptbn1 Fyn Gdnf Hras Agrn
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.189189189189189	0.826232337396182	0.11331290842208	0.781779594804648	1.25238931994449	3	Nectin1 Nectin4 Nectin2
REACTOME_NEDDYLATION	0.995004995004995	1	0.00323243877654383	0.302220445413724	0.736293075128307	137	Lmo7 Epas1 Kbtbd6 Gan Fbxl22 Ankrd9 Wsb2 Fbxl4 Fbxo4 Lrr1 Psmc2 Kbtbd8 Psmb3 Psmd3 Psmd14 Psmd12 Asb8 Dcaf10 Psmd1 Asb6 Psmc1 Spsb2 Psmd11 Psmb7 Psmd5 Asb1 Psmd10 Psmd9 Birc5 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 Rbx1 Psmb10 Psmc3 Fbxo7 Psmd7 Fbxo9 Dtl Dcaf13 Psmd2 Psma7 Klhl9 Cops5 Fbxo6 Dcun1d4 Klhl2 Cops7a Fbxw7 Psmd4 Psma2 Fbxl18 Psmb6 Psmd6 Commd6 Keap1 Psme1 Cops8 Psmc6 Commd7 Commd10 Psma3 Commd9
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	0.534912718204489	1	0.0526973085708419	0.57066375427251	0.966150788625404	4	Elmo1 Rac1 Fyn
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.785135135135135	1	0.0387962208304479	0.477606443374359	0.765112331907547	3	Atp6v1h Ap2a1 Arf1
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.75346687211094	1	0.0466948041282054	0.559044066147864	0.829856699314424	2	Atp6v1h Ap2a1
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.932447397563677	1	0.0198261062533673	0.320920242768545	0.607050229324192	7	Ap1s1 Ap1s3 Ap1s2 Ap1m1 B2m
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.880288957688338	1	0.0190041999938594	0.344224085859824	0.700427280562863	11	Atp6v1h Ap1s1 Cd28 Ap1s3 Ap1s2
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	0.976023976023976	1	0.00715048391330487	0.28932472218821	0.668474532593895	45	H3c8 H2bc6 H4c18 Polr1e H2bc3 H3c11 H4c12 H3c4 H2bc21 Polr2h Suds3 H4c11 H2ac4 Taf1d Polr2l Polr2f H2ax H3f3b Dnmt1 H3c3 H3c10 Suv39h1 Sap130 H3c1 H2bc14 Polr2e H2bc4 Ercc3
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	0.0268662250032306	0.431222289646582	0.352487857583619	-0.648974501108647	-1.47105018470585	5	Map2k1 Map2k2 Mapk3 Mapk1 Raf1
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS	0.0119438885893473	0.273054284143442	0.380730400722792	-0.775252875155882	-1.67076327458528	4	Sumo1 Kctd15 Kctd1 Ube2i
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	0.990881458966565	1	0.00699634910626994	0.222062243709669	0.468366291606578	14	Fgf1 Src Ppp2cb Cbl Ppp2ca Ubc Spry2 Grb2 Mapk1 Mapk3 Ppp2r1a
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	0.887537993920973	1	0.0172342687658066	0.333625574597755	0.703671954984666	14	Fgf18 Fgf1 Src Ppp2cb Cbl Ppp2ca Ubc Spry2 Grb2 Mapk1 Mapk3
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	0.390735146022155	1	0.0573667426768556	0.503295739263257	1.06845717837141	15	Fgfr3 Fgf18 Fgf1
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	0.887537993920973	1	0.0172342687658066	0.333625574597755	0.703671954984666	14	Fgf18 Fgf1 Src Ppp2cb Cbl Ppp2ca Ubc Spry2 Grb2 Mapk1 Mapk3
REACTOME_NEGATIVE_REGULATION_OF_FLT3	0.901439645625692	1	0.0218679438176212	0.343047411470181	0.648905809136622	7	Ptprj Cbl Abl2 Ubc
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	0.448	1	0.0507027937029348	0.4537184653746	1.02398253919633	31	Dusp8 Kras Ptpn3 Dusp10 Ppp2r5b Dusp6 Dusp5
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	0.901840490797546	1	0.0167582341026205	0.325584382596138	0.6741700324508	12	Ptprj Sh3kbp1 Hgs Stam2 Eps15 Cbl Ptpn1 Ubc Grb2
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	0.387780548628429	1	0.0679922591544058	0.643394955648251	1.08928688591693	4	Dlg2 Calm1 Camk2d
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	0.642357642357642	1	0.0340463727579649	0.405073725372716	0.936851108279904	46	Ywhaz Tacc3 Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 Rbx1 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Akt1 Fbxw7 Psmd4 Psma2 Psmb6 Psmd6 Psme1 Psmc6 Psma3
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS	0.791907514450867	1	0.0546808488785442	-0.604986149584487	-0.80985184013309	1	Dvl1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	0.855491329479769	1	0.0511147954416412	-0.568421052631579	-0.760904750894277	1	Lrp6
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.00312947090675495	0.136981412261388	0.431707695803346	0.62786032618099	1.44408050424314	41	Btc Ereg Irs1 Fgfr3 Akt3 Erbb3 Fgf18 Pdgfb Kitl Ppp2r5b Fgf1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.541541541541542	1	0.042077210988939	0.449796582307093	0.977194566125998	20	Ifih1 Isg15 Rigi Ube2l6
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	0.563323201621074	1	0.0408229003677776	0.45825841632609	0.966543395520994	14	Kirrel3 Nck2 Nck1 Magi2 Wasl Iqgap1 Sptbn1 Fyn Actn4
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.0639360639360639	0.579785364798746	0.175204047558551	0.459717095946884	1.14014233053877	210	Tubb2b Sptb Cd24a Alcam Pou3f1 Ablim3 Epha4 Itgb3 Mmp2 Rhob Artn Dok2 Plxnb3 Dpysl5 Ntn1 Srgap1 Kras Cyp51 Prkca Hmgcr Tubb4b Col9a3 Tuba1c Tubb2a Dpysl2 Sema3e Limk1 Sdcbp Tuba1a Shtn1 Ngef Sh3kbp1 Pak4 Akap5 Ntn4 Tuba1b Rhoa Ablim1 Tubb6 Psmc2 Vav3 Sema6d Arpc1b Epha2 Adgrg6 Efnb3 Cd72 Csnk2a2 Psmb3 Lyn Tiam1 Psmd3 Psmd14 Ncbp1 Psmd12 Nck2 Fes Pfn2 Rgmb Nck1 Myh9 Psmd1 Mapk7 Clasp2 Psmc1 Actr2 Ptk2 Psmd11 Arpc5 Psmb7 Rac1 Wasl Cltb Ephb3 Srgap2 Psmd5 Psmd10 Ank1 Psmd9 Arpc3 Psmd13 Nab2 Srebf2 Kif4 Src Clta Msn Actg1 Nab1 Arpc2 Unc5b Rock2 Sos2 Psmc5 Psmc4 Psma1 Nrp1 Sptbn1 Psme2 Fyn Plxna1 Psma4 Rbx1 Gdnf Psmb10 Psmc3 Rock1
REACTOME_NETRIN_1_SIGNALING	0.219219219219219	0.865576917123309	0.0862865626267245	0.544906628985643	1.18382357233489	20	Ablim3 Ntn1 Ntn4 Ablim1 Rgmb Nck1 Ptk2 Rac1 Wasl Src Unc5b Fyn Cdc42
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS	0.400249376558604	1	0.066436413766281	0.638345557067158	1.08073810323241	4	Ntn1 Src Unc5b
REACTOME_NEUREXINS_AND_NEUROLIGINS	0.577079107505071	1	0.03975964750879	0.456561378147971	0.955836606711082	13	Epb41l1 Dlg2 Stxbp1 Stx1a Lin7c Dlgap4
REACTOME_NEUROFASCIN_INTERACTIONS	0.422187981510015	1	0.0743625384422526	0.709239506856905	1.05280995152892	2	Sdcbp Ank1
REACTOME_NEURONAL_SYSTEM	0.137862137862138	0.772776209297948	0.114266502484433	0.482624717931174	1.14582369485149	81	Tubb2b Ppfibp2 Tspan7 Panx1 Ptprf Slc38a1 Syn1 Epb41l1 Dlg2 Kras Stxbp1 Prkca Kcnn4 Tubb4b Gnal Tuba1c Tubb2a Tuba1a Akap5 Camkk1 Tuba1b Prkx Tubb6
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	0.354391371340524	0.99063752276867	0.0835990603684159	0.73948807655858	1.09771156077876	2	Stx1a Vamp2
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.341658341658342	0.982124731550437	0.0633597010643758	0.456320779273474	1.0620117254137	52	Tubb2b Tspan7 Epb41l1 Dlg2 Kras Prkca Tubb4b Gnal Tuba1c Tubb2a Tuba1a Akap5 Camkk1 Tuba1b Prkx Tubb6 Kpna2 Mapt Gng3 Rac1 Gnb1 Src Prkag1 Nsf Calm1 Camk2d Lin7c Adcy6
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.739350912778905	1	0.0278699114874201	0.394972751315832	0.826897395247279	13	Syn1 Stxbp1 Stx1a Lin7c Naaa Ppfia1 Cask
REACTOME_NEUTROPHIL_DEGRANULATION	0.0979020979020979	0.687362461275505	0.13880510939114	0.45344376212342	1.12193783495482	193	Pkp1 Fabp5 Gca Cystm1 Serpinb1a Rab27a Iqgap2 Olr1 Cd44 Rap2c Hpse Pecam1 Atp8a1 Cd55 Alad Tnfaip6 Stk10 H2-D1 Plaur Anxa2 Ceacam1 Cd14 Adgre5 Tubb4b Ano6 Anpep Gstp2 Rab4b Sdcbp Ptprj Jup Plau Idh1 B4galt1 Vat1 Ampd3 Creg1 Diaph1 Cat Gsdmd Rhoa Cep290 Psmc2 Tmbim1 Syngr1 Vcp Tspan14 Adam8 Tmc6 Prkcd Psmd3 Psmd14 Psmd12 Timp2 Ftl1 Trappc1 Psmd1 Tmem30a Actr2 Psmd11 Arpc5 Psmb7 Rac1 Serpinb6a Atg7 Ostf1 Cab39 Slc15a4 Cotl1 Pgm2 Armc8 Actr1b Psmd13 Snap29 Arl8a Vamp8 Mospd2 Iqgap1 Hebp2 Lgals3 Acly Cstb Npc2 Dynll1 Psmc3 Rock1 Psmd7 Pygb Rap1b
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	0.643006263048017	1	0.0360729976388226	0.438399279805848	0.880589274119126	10	Ifih1 Rigi Casp8 Chuk Fadd Ikbkg Mavs Ikbkb
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.196850393700787	0.826232337396182	0.287857117255149	-0.501316701316701	-1.23134243673639	6	Ubb Nfkb1 Sqstm1 Ubc Rela Ikbkb
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	0.00310924934901472	0.136981412261388	0.431707695803346	0.998614958448753	1.33252658270172	1	Adcyap1r1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	0.531594784353059	1	0.0430173196927508	0.459131517088202	0.9821374193334	16	Id1 Jund Fosl1 Id2 Nab2 Nab1 Egr3
REACTOME_NICOTINAMIDE_SALVAGING	0.196013289036545	0.826232337396182	0.0985499803531691	0.658960905418231	1.24648531142462	7	Ptgs2 Parp14 Nudt12
REACTOME_NICOTINATE_METABOLISM	0.359133126934985	0.99372972972973	0.0625237414724762	0.541623445395742	1.10209556080313	11	Ptgs2 Parp14 Nadk Nudt12 Nmnat1 Parp9 Nadsyn1 Parp4 Nmnat3
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	1	0.0336033244336697	0.355730585785007	0.528053918537885	2	Pde10a Nos2
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.831643002028398	1	0.0214353576364558	0.358023588942852	0.749542271327971	13	Birc3 Casp8 Map3k7 Chuk Ikbkg Ikbkb Tab3 Casp9 Ubc Tab1
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3	0.293893129770992	0.940685251135945	0.158514105424824	-0.561235799390413	-1.09795966262988	3	Psenen Ybx1 Psen1
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.972	1	0.0078803141868031	0.292932068413447	0.667701092947281	37	H2bc6 H4c18 H2bc3 Bard1 Nbn H4c12 H2bc21 Dclre1c Rif1 H4c11 Babam2 Nsd2 Nhej1 H2ax Xrcc4 Mre11a Uimc1 Lig4
REACTOME_NONSENSE_MEDIATED_DECAY_NMD				-0.226401998889506		17	Rbm8a Smg5 Upf3b Smg7 Smg8 Rnps1 Ppp2r1a Gspt1 Upf1 Eif4g1 Ppp2ca Eif4a3 Smg9 Etf1 Magoh Ppp2r2a Ncbp1
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.00312947090675495	0.136981412261388	0.431707695803346	0.701015194693781	1.53846507298871	23	Itgb4 Lamc2 Itgb3 Itga6 Col11a1 Pdgfb Prkca Lamb2 Ntn4 Sdc1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.408930669800235	1	0.0625237414724762	0.6106671453012	1.08248382530805	5	Stxbp1 Stx1a
REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING	0.922958397534669	1	0.0373806494758473	0.449477412299576	0.667213667712302	2	Wasl Dnm2
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.501507537688442	1	0.04577044581081	0.462365420350564	0.998274667768935	19	Tle1 Tle4 Mamld1 Hes1 Tle2 Ccnc Kat2b Rbx1 Cdk8 Fbxw7
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.632146709816613	1	0.0383995813369433	0.461562481525513	0.894555035932257	8	Neurl1b Dll1 Neurl1a Psen1 Ubc Jag1
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.17972972972973	0.819469222241148	0.116739204791222	0.788340302521269	1.26289939251505	3	Mamld1 Hes1 Ep300
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.493292053663571	1	0.0477342401407188	0.492345490301752	1.00182476193684	11	Neurl1b Tacc3 Dll1
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.282215122470714	0.940685251135945	0.0760837160951725	0.590358986089784	1.16415934312759	9	Mamld1 Hes1 Stat1 Dlgap5 Kat2b
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.593516209476309	1	0.047925896705813	0.54609493293917	0.924555039939625	4	Ywhaz Psen1 Jag1
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.446857142857143	1	0.0570059526582387	0.567322900636002	1.03986459046456	6	Mamld1 Hes1 Kat2b
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.805714285714286	1	0.0295645497308931	0.405977413072693	0.744129200336227	6	Mamld1 Kat2b
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	0.382868937048504	1	0.059476028695732	0.53367848968115	1.08592916236107	11	Scd1 Scd2 Srebf1 Fasn
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS	0.0511221945137157	0.553788316946212	0.222056046145248	0.842178190383816	1.42583284238846	4	Scd1 Scd2 Srebf1 Fasn
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	0.838383838383838	1	0.152144922367565	-0.303992237316329	-0.774850195773033	7	Gps2 Kdm1b Ago3 Ep300 Ago2 Apoe Mov10
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.692	1	0.0304894126298511	0.402750688958629	0.889077146834013	24	Plekhg5 Arhgef39 Arhgef18 Ngef Vav3 Tiam1 Rac1 Ect2 Sos2 Gna13
REACTOME_NRCAM_INTERACTIONS	0.571428571428571	1	0.0739901439101342	0.709141274238227	0.946260208520499	1	Ank1
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.0417296424539814	0.514752	0.321775918075361	-0.561546991960078	-1.43133522256113	7	Psenen Ubb Itgb3bp Mapk8 Sqstm1 Ubc Psen1
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	0.894	1	0.0157837626630889	0.337145349869478	0.764253171572769	33	Isg15 Nup210 Kpna1 Ndc1 Kpna2 Nup35 Nup155 Nup93 Eif2ak2 Kpna3 Nup50 Kpnb1 Nup107 Pom121 Cpsf4 Nup43 Nup88 Nup160 Nup54 Nup85
REACTOME_NTRK2_ACTIVATES_RAC1	0.50231124807396	1	0.0656813601934011	0.671422634713949	0.996673795910285	2	Rac1 Fyn
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	0.898	1	0.0154513814985972	0.339554253869169	0.780975732497459	41	Prkca Nup210 Ndc1 Cdk1 Ccnb2 Nup35 Ccnb1 Nup155 Nup93 Nup50 Plk1 Lmna Lemd2 Nup107 Lmnb1 Vrk2 Pom121 Vrk1 Lemd3 Nup43 Lpin1 Nup88 Nup160 Nup54 Nup85 Tmpo Cnep1r1 Nek7 Nup133
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	0.556443556443557	1	0.0407403526717903	0.417365084661741	0.977284439579837	58	Tubb2b Chmp4c Tubb4b Tuba1c Tubb2a Chmp6 Tuba1a Rangap1 Tuba1b Tubb6 Ndc1 Cdk1 Ccnb2 Nup35 Ccnb1 Nup155 Nup93 Ppp2r2a Ran Rcc1 Lmna Lemd2 Kpnb1 Lbr Chmp3 Tnpo1 Nup107 Lmnb1 Vrk2 Pom121 Vrk1 Lemd3
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.702	1	0.029777461260706	0.398408393795487	0.890270021433599	28	Id1 Jund Dusp6 Fosl1 Id2 Mapk7 Dusp3 Nab2 Nab1 Egr3
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER	0.964571428571429	1	0.019677649030838	0.310969981792694	0.569986990479529	6	Kif5b Rbx1 Mapk1 Mapk3 Cltc
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	0.921	1	0.0134461833974729	0.322201658932553	0.718126160674909	27	Nup210 Ndc1 Nup35 Nup155 Nup93 Ran Nup50 Rcc1 Kpnb1 Nup107 Pom121 Nup43 Nup88 Nup160 Nup54 Nup85
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	0.936	1	0.0120226641890431	0.309024760435972	0.690536355110201	28	Nup210 Ndc1 Cdk1 Ccnb2 Nup35 Ccnb1 Nup155 Nup93 Nup50 Nup107 Pom121 Nup43 Nup88 Nup160 Nup54 Nup85
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.0265848670756646	0.431222289646582	0.282013350011725	0.712665543932288	1.47567813003908	12	Rarb Ar Nr0b2
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.000659045162233753	0.0560920660301172	0.477270815362862	0.865815935095	1.70734711255214	9	Btc Ereg Src
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.422	1	0.053457214108991	0.469747487166186	1.03697341077686	24	Aim2 Panx1 Birc3 Txn1 Casp8 P2rx7 Map3k7
REACTOME_NUCLEOTIDE_BIOSYNTHESIS	0.21259842519685	0.857107335267302	0.276500599254472	-0.48967428967429	-1.20274615122745	6	Gart Umps Adss Pfas Adsl Atic
REACTOME_NUCLEOTIDE_CATABOLISM	0.5	1	0.0463227785794633	0.477039892601726	0.998709514282377	13	Upp1 Gda Nt5c3 Itpa Nudt16 Nudt18
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.973026973026973	1	0.00759591053352814	0.305912111718551	0.724557448497113	76	Ino80c Parp1 Rad23b Lig1 Pcna Rfc5 Pias3 Polr2c Rfc3 Rpa2 Polr2h Pold1 Pole3 Rnf111 Rfc2 Polk Rbx1 Rfc4 Polr2g Mcrs1 Usp45 Cops5 Polr2l Rpa1 Cops7a Pold2 Pold3 Polr2f Actr5 Cetn2 Rpa3 Actb Xpa Cops8 Pole2 Actl6a Pole4 Ercc8 Cops7b Ep300 Gps1
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.072463768115942	0.616747181964573	0.241339976815091	0.966481994459834	1.28964916700313	1	P2ry2
REACTOME_NUCLEOTIDE_SALVAGE	0.0398773006134969	0.505940340651084	0.227987202850442	0.684370912621551	1.41708996202918	12	Upp1 Hprt Ada Ampd3 Uck1 Tk1 Dck
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.264	0.9192	0.0833634065110386	0.640925520778529	1.17477322603317	6	B4galt6 St3gal4 B4galt1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.22790202342918	0.875161553811636	0.0875697115548511	0.613399215246696	1.20959355971923	9	B4galt6 St3gal4 Mgat3 B4galt1
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	0.431432973805855	1	0.0732558655828455	0.707023133397978	1.04951992043039	2	Man1a Manea
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.957703927492447	1	0.0104610403416792	0.281856976394511	0.598360141382507	15	Rad23b Vcp Psmc1 Edem3 Marchf6 Derl1 Edem1 Ubc Derl2 Rnf139
REACTOME_OAS_ANTIVIRAL_RESPONSE	0.0116908611672455	0.273054284143442	0.380730400722792	0.860660970828842	1.52562912081446	5	Oasl1 Oas1a Oas1g Rigi
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.243243243243243	0.879538564721663	0.09754492162472	0.752107694905102	1.20485575577423	3	Cngb1 Gnal Gnb1
REACTOME_ONCOGENE_INDUCED_SENESCENCE	0.900801603206413	1	0.0153676328786693	0.329564453402593	0.707010572773151	17	Id1 E2f2 Cdkn2d Mov10
REACTOME_ONCOGENIC_MAPK_SIGNALING	0.521478521478522	1	0.0437125833579551	0.428514544973633	0.992220777261325	47	Itgb3 Dusp8 Kras Arrb1 Ppp1cc Dusp10 Dusp6 Agtrap Phb Atg7 Dusp16 Zc3hav1 Src Mras Actg1 Iqgap1 Calm1 Lmna Camk2d Rap1b Hras Cnksr1 Tln1
REACTOME_OPIOID_SIGNALLING	0.386	1	0.057609110864425	0.462884085239938	1.04928224681769	33	Gna14 Pde4b Prkca Gnal Itpr3 Camkk1 Pde4d Prkx Prkcd Kpna2 Gng3 Gnb1 Grk2
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.881118881118881	1	0.0167582341026205	0.350704946399025	0.822266301480336	60	Cdc6 Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Mcm3 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Orc1 Psmd9 Psmd13 Mcm4 Mcm6 Psmc5 Psmc4 Psma1 Psme2 Psma4 Rbx1 Psmb10 Psmc3 Mcm2 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Ccna2 Psmb6 Psmd6 Psme1 Psmc6 Psma3 Orc3 Psmb2 Psma6 Mcm5 Mcm7 Psmb5
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS	0.225433526011561	0.875161553811636	0.12563992130984	-0.881024930747923	-1.17936528275792	1	Npff
